Route No.,Call No.,Route Start Date,Shift Start,Customer ID,Customer Name,Full Address for Address Matching,Customer Address,Country Code,Postcode,Order Details 1,Latitude,Longitude,EQ Code,Fixed Time at Call,Delivery Date,Arrival Time,Contact Number (Daily UID),Depot Address,Route Reference,Stop Departure Date,Depart Time,Driver ID,Route Reference,Next Customer Address,Monday,Depot,Open,Trip Drop No.,Is Crossdock,Depot Name,Route Completion Date,Cube,Units,$,Travel Distance from Prev. Drop,End Depot Arrival Time
27,16,"10/5/2023",03:29 Thu,"34510280-00","0280 Home Depot","2251 PINE RIDGE RD","NAPLES","USAFL","34109-2032","27255975",26.211688,-81.773276,"",0:15,"10/5/2023",11:38 Thu,20366,"Sanford","W027","10/5/2023",11:38 Thu,"","LSW027100423","NAPLES",1,0,"7:00",6,0,"Sanford, FL Domicile","10/6/2023",33,1,1382,28,05:54 Fri
27,17,"10/5/2023",03:29 Thu,"34510280-00","0280 Home Depot","2251 PINE RIDGE RD","NAPLES","USAFL","34109-2032","27250421",26.211688,-81.773276,"",0:15,"10/5/2023",11:38 Thu,20366,"Sanford","W027","10/5/2023",11:38 Thu,"","LSW027100423","NAPLES",1,0,"7:00",6,0,"Sanford, FL Domicile","10/6/2023",186,1,0,28,05:54 Fri
27,18,"10/5/2023",03:29 Thu,"34516348-00","6348 Home Depot","1651 AIRPORT RD S","NAPLES","USAFL","34112-3814","27261155",26.136410,-81.766610,"",0:15,"10/5/2023",11:58 Thu,20366,"Sanford","W027","10/5/2023",12:15 Thu,"","LSW027100423","NAPLES",1,0,"7:00",7,0,"Sanford, FL Domicile","10/6/2023",1543,5,134528,5,05:54 Fri
27,19,"10/5/2023",03:29 Thu,"34516348-00","6348 Home Depot","1651 AIRPORT RD S","NAPLES","USAFL","34112-3814","27253846",26.136410,-81.766610,"",0:15,"10/5/2023",12:15 Thu,20366,"Sanford","W027","10/5/2023",12:18 Thu,"","LSW027100423","BONITA SPRINGS",1,0,"7:00",7,0,"Sanford, FL Domicile","10/6/2023",2240,4,220796,5,05:54 Fri
27,20,"10/5/2023",03:29 Thu,"34516373-00","6373 Home Depot","11941 BONITA BEACH RD SE","BONITA SPRINGS","USAFL","34135","27259580",26.331216,-81.755124,"",0:15,"10/5/2023",12:43 Thu,20366,"Sanford","W027","10/5/2023",12:58 Thu,"","LSW027100423","Fort Myers",0,0,"7:00",8,0,"Sanford, FL Domicile","10/6/2023",334,1,17820,21,05:54 Fri
27,21,"10/5/2023",03:29 Thu,"534510080-801","Ft Myers Branch-X Dock","16260 Airport Park Drive","Fort Myers","USAFL","33913","27243814",26.502880,-81.759230,"",0:15,"10/5/2023",13:20 Thu,20366,"Sanford","W027","10/5/2023",13:35 Thu,"","LSW027100423","Fort Myers",1,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",373,1,51302,15,05:54 Fri
27,22,"10/5/2023",03:29 Thu,"534510080-801","Ft Myers Branch-X Dock","16260 Airport Park Drive","Fort Myers","USAFL","33913","27230889",26.502880,-81.759230,"",0:15,"10/5/2023",13:35 Thu,20366,"Sanford","W027","10/5/2023",13:35 Thu,"","LSW027100423","FT. MEYERS",1,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",150,1,30611,15,05:54 Fri
27,23,"10/5/2023",03:29 Thu,"34510276-508","CDS-G & G DELIVERY","10411 Meridian Center Pkwy","FT. MEYERS","USAFL","33913","27250575",26.502609,-81.782236,"",0:15,"10/5/2023",13:45 Thu,20366,"Sanford","W027","10/5/2023",14:07 Thu,"","LSW027100423","FT. MEYERS",1,0,"7:00",10,0,"Sanford, FL Domicile","10/6/2023",3088,2,100908,3,05:54 Fri
27,24,"10/5/2023",03:29 Thu,"34510276-508","CDS-G & G DELIVERY","10411 Meridian Center Pkwy","FT. MEYERS","USAFL","33913","27233912",26.502609,-81.782236,"",0:15,"10/5/2023",14:07 Thu,20366,"Sanford","W027","10/5/2023",14:12 Thu,"","LSW027100423","FORT MYERS",1,0,"7:00",10,0,"Sanford, FL Domicile","10/6/2023",2285,2,124173,3,05:54 Fri
27,25,"10/5/2023",03:29 Thu,"34513119-00","THE HOME DEPOT 3119","16972 Three Oaks Marketplace Drive","FORT MYERS","USAFL","33912","27253150",26.495310,-81.803390,"",0:15,"10/5/2023",14:19 Thu,20366,"Sanford","W027","10/5/2023",14:40 Thu,"","LSW027100423","FORT MYERS",0,0,"7:00",11,0,"Sanford, FL Domicile","10/6/2023",3936,13,476364,2,05:54 Fri
27,26,"10/5/2023",03:29 Thu,"34513119-00","THE HOME DEPOT 3119","16972 Three Oaks Marketplace Drive","FORT MYERS","USAFL","33912","27250367",26.495310,-81.803390,"",0:15,"10/5/2023",14:40 Thu,20366,"Sanford","W027","10/5/2023",14:41 Thu,"","LSW027100423","FORT MYERS",0,0,"7:00",11,0,"Sanford, FL Domicile","10/6/2023",903,2,123990,2,05:54 Fri
27,27,"10/5/2023",03:29 Thu,"34518444-00","8444 Home Depot","3402 FORUM BLVD","FORT MYERS","USAFL","33905-5483","27259491",26.613094,-81.796410,"",0:15,"10/5/2023",14:58 Thu,20366,"Sanford","W027","10/5/2023",16:18 Thu,"","LSW027100423","Sanford",0,0,"7:00",12,0,"Sanford, FL Domicile","10/6/2023",38347,65,2264530,10,05:54 Fri
29,1,"10/5/2023",04:06 Thu,"34510204-00","0204 Home Depot","9820 GLADES RD","BOCA RATON","USAFL","33434-3917","27262851",26.367824,-80.200361,"",0:15,"10/5/2023",07:23 Thu,20366,"Sanford","W029","10/5/2023",07:55 Thu,"","LSW029100423","CORAL SPRINGS",0,0,"7:00",1,0,"Sanford, FL Domicile","10/6/2023",10098,11,506489,211,10:58 Fri
29,2,"10/5/2023",04:06 Thu,"34516356-00","6356 Home Depot","4450 N STATE ROAD 7","CORAL SPRINGS","USAFL","33073-3354","27262962",26.282140,-80.201980,"",0:15,"10/5/2023",08:08 Thu,20366,"Sanford","W029","10/5/2023",08:33 Thu,"","LSW029100423","CORAL SPRINGS",0,0,"7:00",2,0,"Sanford, FL Domicile","10/6/2023",6124,13,314505,6,10:58 Fri
29,3,"10/5/2023",04:06 Thu,"34510284-00","0284 Home Depot","750 N UNIVERSITY DR","CORAL SPRINGS","USAFL","33071-7023","27261060",26.241240,-80.254250,"",0:15,"10/5/2023",08:44 Thu,20366,"Sanford","W029","10/5/2023",09:18 Thu,"","LSW029100423","NORTH LAUDERDALE",1,0,"7:00",3,0,"Sanford, FL Domicile","10/6/2023",11603,18,675800,5,10:58 Fri
29,4,"10/5/2023",04:06 Thu,"34516312-00","6312 Home Depot","1195 S STATE ROAD 7","NORTH LAUDERDALE","USAFL","33068-4019","27261166",26.214414,-80.204268,"",0:15,"10/5/2023",09:27 Thu,20366,"Sanford","W029","10/5/2023",10:23 Thu,"","LSW029100423","SUNRISE",1,0,"7:00",4,0,"Sanford, FL Domicile","10/6/2023",24010,34,1065466,4,10:58 Fri
29,5,"10/5/2023",04:06 Thu,"34510258-00","0258 Home Depot","2901 N UNIVERSITY DR","SUNRISE","USAFL","33322-1644","27261085",26.160210,-80.257414,"",0:15,"10/5/2023",10:37 Thu,20366,"Sanford","W029","10/5/2023",11:10 Thu,"","LSW029100423","DAVIE",1,0,"7:00",5,0,"Sanford, FL Domicile","10/6/2023",10592,24,799014,7,10:58 Fri
29,6,"10/5/2023",04:06 Thu,"34510222-00","0222 Home Depot","2300 S UNIVERSITY DR","DAVIE","USAFL","33324-5816","27261110",26.091800,-80.251140,"",0:15,"10/5/2023",11:21 Thu,20366,"Sanford","W029","10/5/2023",11:46 Thu,"","LSW029100423","DAVIE",1,0,"7:00",6,0,"Sanford, FL Domicile","10/6/2023",6288,7,370630,4,10:58 Fri
29,7,"10/5/2023",04:06 Thu,"34516341-00","6341 Home Depot","5801 S UNIVERSITY DR","DAVIE","USAFL","33328-6108","27261121",26.049030,-80.251870,"",0:15,"10/5/2023",11:51 Thu,20366,"Sanford","W029","10/5/2023",12:11 Thu,"","LSW029100423","PEMBROKE PINES",1,0,"7:00",7,0,"Sanford, FL Domicile","10/6/2023",2983,8,255057,3,10:58 Fri
29,8,"10/5/2023",04:06 Thu,"34516852-00","6852 Home Depot","11001 PINES BLVD","PEMBROKE PINES","USAFL","33026-5217","27261101",26.007880,-80.294690,"",0:15,"10/5/2023",12:23 Thu,20366,"Sanford","W029","10/5/2023",12:39 Thu,"","LSW029100423","HIALEAH",1,0,"7:00",8,0,"Sanford, FL Domicile","10/6/2023",810,3,52127,5,10:58 Fri
29,9,"10/5/2023",04:06 Thu,"34515841-02DFC","The Home Depot 5841/DFC","4210 W 108th Street","HIALEAH","USAFL","33018","27262825",25.920481,-80.364407,"",0:15,"10/5/2023",13:02 Thu,20366,"Sanford","W029","10/5/2023",15:40 Thu,"","LSW029100423","MIRAMAR",1,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",59630,36,2901211,13,10:58 Fri
29,10,"10/5/2023",04:06 Thu,"34516353-00","6353 Home Depot","3183 SW 160TH AVE","MIRAMAR","USAFL","33027-4214","27263878",25.981390,-80.359709,"",0:15,"10/5/2023",16:00 Thu,20366,"Sanford","W029","10/5/2023",16:15 Thu,"","LSW029100423","MIRAMAR",0,0,"7:00",10,0,"Sanford, FL Domicile","10/6/2023",1,1,2295,7,10:58 Fri
29,11,"10/5/2023",04:06 Thu,"34516353-00","6353 Home Depot","3183 SW 160TH AVE","MIRAMAR","USAFL","33027-4214","27262984",25.981390,-80.359709,"",0:15,"10/5/2023",16:15 Thu,20366,"Sanford","W029","10/5/2023",16:24 Thu,"","LSW029100423","DAVIE",0,0,"7:00",10,0,"Sanford, FL Domicile","10/6/2023",5463,15,269117,7,10:58 Fri
29,12,"10/5/2023",04:06 Thu,"34516326-00","6326 Home Depot","15885 RICK CASE HONDA WAY","DAVIE","USAFL","33331-3101","27262943",26.066160,-80.360810,"",0:15,"10/6/2023",07:00 Fri,20366,"Sanford","W029","10/6/2023",07:16 Fri,"","LSW029100423","Sanford",0,0,"7:00",11,0,"Sanford, FL Domicile","10/6/2023",938,3,72116,8,10:58 Fri
31,1,"10/5/2023",07:24 Thu,"34516871-00","6871 Home Depot","3373 RONALD MCNAIR WAY","TITUSVILLE","USAFL","32780-2590","27261737",28.553452,-80.846657,"",0:15,"10/5/2023",08:10 Thu,20366,"Sanford","W031","10/5/2023",08:25 Thu,"","LSW031100423","TITUSVILLE",1,0,"7:00",1,0,"Sanford, FL Domicile","10/6/2023",233,1,23076,37,08:38 Fri
31,2,"10/5/2023",07:24 Thu,"34516871-00","6871 Home Depot","3373 RONALD MCNAIR WAY","TITUSVILLE","USAFL","32780-2590","27261007",28.553452,-80.846657,"",0:15,"10/5/2023",08:25 Thu,20366,"Sanford","W031","10/5/2023",09:09 Thu,"","LSW031100423","MERRITT ISLAND",1,0,"7:00",1,0,"Sanford, FL Domicile","10/6/2023",25742,41,1303480,37,08:38 Fri
31,3,"10/5/2023",07:24 Thu,"34510234-00","0234 Home Depot","200 N COURTENAY PKWY","MERRITT ISLAND","USAFL","32953-3403","27261303",28.480341,-80.684747,"",0:15,"10/5/2023",09:40 Thu,20366,"Sanford","W031","10/5/2023",10:06 Thu,"","LSW031100423","MERRITT ISLAND",1,0,"7:00",2,0,"Sanford, FL Domicile","10/6/2023",6784,10,312410,14,08:38 Fri
31,4,"10/5/2023",07:24 Thu,"34510234-00","0234 Home Depot","200 N COURTENAY PKWY","MERRITT ISLAND","USAFL","32953-3403","27246920",28.480341,-80.684747,"",0:15,"10/5/2023",10:06 Thu,20366,"Sanford","W031","10/5/2023",10:06 Thu,"","LSW031100423","MERRITT ISLAND",1,0,"7:00",2,0,"Sanford, FL Domicile","10/6/2023",121,1,23859,14,08:38 Fri
31,5,"10/5/2023",07:24 Thu,"34510234-00","0234 Home Depot","200 N COURTENAY PKWY","MERRITT ISLAND","USAFL","32953-3403","27242019",28.480341,-80.684747,"",0:15,"10/5/2023",10:06 Thu,20366,"Sanford","W031","10/5/2023",10:13 Thu,"","LSW031100423","MELBOURNE",1,0,"7:00",2,0,"Sanford, FL Domicile","10/6/2023",4185,3,260685,14,08:38 Fri
31,6,"10/5/2023",07:24 Thu,"34516381-00","6381 Home Depot","5100 N WICKHAM RD","MELBOURNE","USAFL","32940-7124","27261154",28.192440,-80.672090,"",0:15,"10/5/2023",11:00 Thu,20366,"Sanford","W031","10/5/2023",11:49 Thu,"","LSW031100423","MELBOURNE",1,0,"7:00",3,0,"Sanford, FL Domicile","10/6/2023",20206,26,1041925,25,08:38 Fri
31,7,"10/5/2023",07:24 Thu,"34516381-00","6381 Home Depot","5100 N WICKHAM RD","MELBOURNE","USAFL","32940-7124","27258453",28.192440,-80.672090,"",0:15,"10/5/2023",11:49 Thu,20366,"Sanford","W031","10/5/2023",11:50 Thu,"","LSW031100423","MELBOURNE",1,0,"7:00",3,0,"Sanford, FL Domicile","10/6/2023",938,2,52640,25,08:38 Fri
31,8,"10/5/2023",07:24 Thu,"34516381-00","6381 Home Depot","5100 N WICKHAM RD","MELBOURNE","USAFL","32940-7124","27250577",28.192440,-80.672090,"",0:15,"10/5/2023",11:50 Thu,20366,"Sanford","W031","10/5/2023",11:51 Thu,"","LSW031100423","MELBOURNE",1,0,"7:00",3,0,"Sanford, FL Domicile","10/6/2023",693,1,70289,25,08:38 Fri
31,9,"10/5/2023",07:24 Thu,"34516381-301","6381 Home Depot","5100 N WICKHAM RD","MELBOURNE","USAFL","32940-7124","27249185",28.192440,-80.672090,"",0:15,"10/5/2023",11:51 Thu,20366,"Sanford","W031","10/5/2023",11:51 Thu,"","LSW031100423","MELBOURNE",1,0,"7:00",3,0,"Sanford, FL Domicile","10/6/2023",518,1,0,25,08:38 Fri
31,10,"10/5/2023",07:24 Thu,"34510260-00","0260 Home Depot","2829 W NEW HAVEN AVE","MELBOURNE","USAFL","32904-3661","27261271",28.078770,-80.667762,"",0:15,"10/5/2023",12:10 Thu,20366,"Sanford","W031","10/5/2023",12:36 Thu,"","LSW031100423","MELBOURNE",1,0,"7:00",4,0,"Sanford, FL Domicile","10/6/2023",6631,19,383268,13,08:38 Fri
31,11,"10/5/2023",07:24 Thu,"34510260-00","0260 Home Depot","2829 W NEW HAVEN AVE","MELBOURNE","USAFL","32904-3661","27255603",28.078770,-80.667762,"",0:15,"10/5/2023",12:36 Thu,20366,"Sanford","W031","10/5/2023",12:36 Thu,"","LSW031100423","MELBOURNE",1,0,"7:00",4,0,"Sanford, FL Domicile","10/6/2023",125,1,25569,13,08:38 Fri
31,12,"10/5/2023",07:24 Thu,"34510260-00","0260 Home Depot","2829 W NEW HAVEN AVE","MELBOURNE","USAFL","32904-3661","27253425",28.078770,-80.667762,"",0:15,"10/5/2023",12:36 Thu,20366,"Sanford","W031","10/5/2023",12:36 Thu,"","LSW031100423","PALM BAY",1,0,"7:00",4,0,"Sanford, FL Domicile","10/6/2023",80,1,0,13,08:38 Fri
31,13,"10/5/2023",07:24 Thu,"34516336-00","6336 Home Depot","1140 MALABAR RD SE","PALM BAY","USAFL","32907-3253","27261264",27.998650,-80.637475,"",0:15,"10/5/2023",12:50 Thu,20366,"Sanford","W031","10/5/2023",13:30 Thu,"","LSW031100423","SEBASTIAN",1,0,"7:00",5,0,"Sanford, FL Domicile","10/6/2023",14624,21,758650,10,08:38 Fri
31,14,"10/5/2023",07:24 Thu,"34518545-00","8545 Home Depot","13361 US HIGHWAY 1","SEBASTIAN","USAFL","32958-3753","27261058",27.838207,-80.485603,"",0:15,"10/5/2023",13:53 Thu,20366,"Sanford","W031","10/5/2023",14:32 Thu,"","LSW031100423","SEBASTIAN",1,0,"7:00",6,0,"Sanford, FL Domicile","10/6/2023",14041,14,782422,17,08:38 Fri
31,15,"10/5/2023",07:24 Thu,"34518545-00","8545 Home Depot","13361 US HIGHWAY 1","SEBASTIAN","USAFL","32958-3753","27249233",27.838207,-80.485603,"",0:15,"10/5/2023",14:32 Thu,20366,"Sanford","W031","10/5/2023",14:32 Thu,"","LSW031100423","SEBASTIAN",1,0,"7:00",6,0,"Sanford, FL Domicile","10/6/2023",518,2,0,17,08:38 Fri
31,16,"10/5/2023",07:24 Thu,"34518545-00","8545 Home Depot","13361 US HIGHWAY 1","SEBASTIAN","USAFL","32958-3753","27221862",27.838207,-80.485603,"",0:15,"10/5/2023",14:32 Thu,20366,"Sanford","W031","10/5/2023",14:32 Thu,"","LSW031100423","SEBASTIAN",1,0,"7:00",6,0,"Sanford, FL Domicile","10/6/2023",340,1,42425,17,08:38 Fri
31,17,"10/5/2023",07:24 Thu,"34518545-00","8545 Home Depot","13361 US HIGHWAY 1","SEBASTIAN","USAFL","32958-3753","27217753",27.838207,-80.485603,"",0:15,"10/5/2023",14:32 Thu,20366,"Sanford","W031","10/5/2023",14:32 Thu,"","LSW031100423","ORLANDO",1,0,"7:00",6,0,"Sanford, FL Domicile","10/6/2023",1,1,0,17,08:38 Fri
31,18,"10/5/2023",07:24 Thu,"34516328-00","6328 Home Depot","13121 S ORANGE BLOSSOM TRL","ORLANDO","USAFL","32837-6599","27261133",28.370420,-81.404570,"",0:15,"10/5/2023",16:00 Thu,20366,"Sanford","W031","10/5/2023",17:13 Thu,"","LSW031100423","ORLANDO",1,0,"7:00",7,0,"Sanford, FL Domicile","10/6/2023",33939,68,1370398,90,08:38 Fri
31,19,"10/5/2023",07:24 Thu,"34516328-00","6328 Home Depot","13121 S ORANGE BLOSSOM TRL","ORLANDO","USAFL","32837-6599","27253595",28.370420,-81.404570,"",0:15,"10/5/2023",17:13 Thu,20366,"Sanford","W031","10/5/2023",17:13 Thu,"","LSW031100423","ORLANDO",1,0,"7:00",7,0,"Sanford, FL Domicile","10/6/2023",1,1,0,90,08:38 Fri
31,20,"10/5/2023",07:24 Thu,"34516367-00","6367 Home Depot","4403 MILLENIA PLAZA WAY","ORLANDO","USAFL","32839-2433","27261076",28.499186,-81.427510,"",0:15,"10/6/2023",07:00 Fri,20366,"Sanford","W031","10/6/2023",07:28 Fri,"","LSW031100423","ORLANDO",1,0,"7:00",8,0,"Sanford, FL Domicile","10/6/2023",7584,14,275504,13,08:38 Fri
31,21,"10/5/2023",07:24 Thu,"34516367-00","6367 Home Depot","4403 MILLENIA PLAZA WAY","ORLANDO","USAFL","32839-2433","27253183",28.499186,-81.427510,"",0:15,"10/6/2023",07:28 Fri,20366,"Sanford","W031","10/6/2023",07:28 Fri,"","LSW031100423","SANFORD",1,0,"7:00",8,0,"Sanford, FL Domicile","10/6/2023",387,8,0,13,08:38 Fri
31,22,"10/5/2023",07:24 Thu,"11944-00","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27262660",28.786580,-81.291930,"",0:15,"10/6/2023",08:05 Fri,20366,"Sanford","W031","10/6/2023",08:20 Fri,"","LSW031100423","SANFORD",1,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",177,1,9136,28,08:38 Fri
31,23,"10/5/2023",07:24 Thu,"11944-00","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27260058",28.786580,-81.291930,"",0:15,"10/6/2023",08:20 Fri,20366,"Sanford","W031","10/6/2023",08:21 Fri,"","LSW031100423","SANFORD",1,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",1037,1,36874,28,08:38 Fri
31,24,"10/5/2023",07:24 Thu,"11944-00","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27260057",28.786580,-81.291930,"",0:15,"10/6/2023",08:21 Fri,20366,"Sanford","W031","10/6/2023",08:22 Fri,"","LSW031100423","SANFORD",1,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",1037,1,36874,28,08:38 Fri
31,25,"10/5/2023",07:24 Thu,"11944-00","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27260052",28.786580,-81.291930,"",0:15,"10/6/2023",08:22 Fri,20366,"Sanford","W031","10/6/2023",08:23 Fri,"","LSW031100423","SANFORD",1,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",1037,1,36874,28,08:38 Fri
31,26,"10/5/2023",07:24 Thu,"11944-00","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27260049",28.786580,-81.291930,"",0:15,"10/6/2023",08:23 Fri,20366,"Sanford","W031","10/6/2023",08:24 Fri,"","LSW031100423","SANFORD",1,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",1037,1,36874,28,08:38 Fri
31,27,"10/5/2023",07:24 Thu,"11944-00","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27255425",28.786580,-81.291930,"",0:15,"10/6/2023",08:24 Fri,20366,"Sanford","W031","10/6/2023",08:27 Fri,"","LSW031100423","SANFORD",1,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",1766,1,86992,28,08:38 Fri
31,28,"10/5/2023",07:24 Thu,"11944-00","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27254940",28.786580,-81.291930,"",0:15,"10/6/2023",08:27 Fri,20366,"Sanford","W031","10/6/2023",08:27 Fri,"","LSW031100423","SANFORD",1,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",156,1,12164,28,08:38 Fri
31,29,"10/5/2023",07:24 Thu,"11944-11","ABS SANFORD-DAVID WEEKLY","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27260885",28.786580,-81.291930,"",0:15,"10/6/2023",08:27 Fri,20366,"Sanford","W031","10/6/2023",08:27 Fri,"","LSW031100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",182,4,0,28,08:38 Fri
31,30,"10/5/2023",07:24 Thu,"11944-11","ABS SANFORD-DAVID WEEKLY","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27260877",28.786580,-81.291930,"",0:15,"10/6/2023",08:27 Fri,20366,"Sanford","W031","10/6/2023",08:27 Fri,"","LSW031100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",182,4,0,28,08:38 Fri
31,31,"10/5/2023",07:24 Thu,"11944-11","ABS SANFORD-DAVID WEEKLY","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27258040",28.786580,-81.291930,"",0:15,"10/6/2023",08:27 Fri,20366,"Sanford","W031","10/6/2023",08:29 Fri,"","LSW031100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",1196,1,56687,28,08:38 Fri
31,32,"10/5/2023",07:24 Thu,"11944-11","ABS SANFORD-DAVID WEEKLY","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27257975",28.786580,-81.291930,"",0:15,"10/6/2023",08:29 Fri,20366,"Sanford","W031","10/6/2023",08:29 Fri,"","LSW031100423","Sanford",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",557,1,12841,28,08:38 Fri
33,1,"10/5/2023",06:30 Thu,"29975-04","UHAL STORAGE/TOM MCMILLLAN","382 CURLEW RD","OLDSMAR","USAFL","34677","27243034",28.048890,-82.699080,"",0:15,"10/5/2023",08:53 Thu,20366,"Sanford","W033","10/5/2023",09:08 Thu,"","LSW033100423","Clearwater",1,0,"7:00",1,0,"Sanford, FL Domicile","10/6/2023",1,27,0,136,10:05 Fri
33,2,"10/5/2023",06:30 Thu,"534510081-502","CDS-Clearwater Storage Units LLC","5300 Ulmerton Road","Clearwater","USAFL","33760","27262014",27.893820,-82.706131,"",0:15,"10/5/2023",09:28 Thu,20366,"Sanford","W033","10/5/2023",09:43 Thu,"","LSW033100423","Clearwater",0,0,"7:00",2,0,"Sanford, FL Domicile","10/6/2023",1,2,0,14,10:05 Fri
33,3,"10/5/2023",06:30 Thu,"534510081-502","CDS-Clearwater Storage Units LLC","5300 Ulmerton Road","Clearwater","USAFL","33760","27184153",27.893820,-82.706131,"",0:15,"10/5/2023",09:43 Thu,20366,"Sanford","W033","10/5/2023",09:43 Thu,"","LSW033100423","Clearwater",0,0,"7:00",2,0,"Sanford, FL Domicile","10/6/2023",32,1,1266,14,10:05 Fri
33,4,"10/5/2023",06:30 Thu,"534510081-502","CDS-Clearwater Storage Units LLC","5300 Ulmerton Road","Clearwater","USAFL","33760","27180778",27.893820,-82.706131,"",0:15,"10/5/2023",09:43 Thu,20366,"Sanford","W033","10/5/2023",09:45 Thu,"","LSW033100423","PINELLAS PARK",0,0,"7:00",2,0,"Sanford, FL Domicile","10/6/2023",1100,6,0,14,10:05 Fri
33,5,"10/5/2023",06:30 Thu,"34510289-00","0289 Home Depot","4040 PARK BLVD N","PINELLAS PARK","USAFL","33781-3633","27263004",27.839170,-82.688255,"",0:15,"10/5/2023",09:55 Thu,20366,"Sanford","W033","10/5/2023",11:08 Thu,"","LSW033100423","PINELLAS PARK",0,0,"7:00",3,0,"Sanford, FL Domicile","10/6/2023",34392,91,2144614,6,10:05 Fri
33,6,"10/5/2023",06:30 Thu,"34510289-00","0289 Home Depot","4040 PARK BLVD N","PINELLAS PARK","USAFL","33781-3633","27251774",27.839170,-82.688255,"",0:15,"10/5/2023",11:08 Thu,20366,"Sanford","W033","10/5/2023",11:12 Thu,"","LSW033100423","PINELLAS PARK",0,0,"7:00",3,0,"Sanford, FL Domicile","10/6/2023",2698,2,103856,6,10:05 Fri
33,7,"10/5/2023",06:30 Thu,"34510289-00","0289 Home Depot","4040 PARK BLVD N","PINELLAS PARK","USAFL","33781-3633","27242003",27.839170,-82.688255,"",0:15,"10/5/2023",11:12 Thu,20366,"Sanford","W033","10/5/2023",11:12 Thu,"","LSW033100423","CLAIR MEL CITY",0,0,"7:00",3,0,"Sanford, FL Domicile","10/6/2023",145,1,28033,6,10:05 Fri
33,8,"10/5/2023",06:30 Thu,"534510081-4992","HDE X-Dock Tampa","201 Kelsey Lane","CLAIR MEL CITY","USAFL","33619","27254795",27.944370,-82.357990,"",0:15,"10/5/2023",11:42 Thu,20366,"Sanford","W033","10/5/2023",11:57 Thu,"","LSW033100423","CLAIR MEL CITY",0,0,"7:00",4,0,"Sanford, FL Domicile","10/6/2023",314,4,10132,24,10:05 Fri
33,9,"10/5/2023",06:30 Thu,"534510081-4992","HDE X-Dock Tampa","201 Kelsey Lane","CLAIR MEL CITY","USAFL","33619","27247057",27.944370,-82.357990,"",0:15,"10/5/2023",11:57 Thu,20366,"Sanford","W033","10/5/2023",11:57 Thu,"","LSW033100423","TAMPA",0,0,"7:00",4,0,"Sanford, FL Domicile","10/6/2023",186,1,37889,24,10:05 Fri
33,10,"10/5/2023",06:30 Thu,"34511863-501","CDS LOGISTICS","4555 EAGLE FALLS PL","TAMPA","USAFL","33619","27260945",27.901811,-82.389257,"",0:15,"10/5/2023",12:10 Thu,20366,"Sanford","W033","10/5/2023",12:25 Thu,"","LSW033100423","TAMPA",1,0,"7:00",5,0,"Sanford, FL Domicile","10/6/2023",509,1,41593,7,10:05 Fri
33,11,"10/5/2023",06:30 Thu,"34510289-504","CDS LOGISTICS","4555 EAGLE FALLS PL","TAMPA","USAFL","33619","27255195",27.901811,-82.389257,"",0:15,"10/5/2023",12:25 Thu,20366,"Sanford","W033","10/5/2023",12:28 Thu,"","LSW033100423","TAMPA",1,0,"07:00",5,0,"Sanford, FL Domicile","10/6/2023",1957,8,263742,7,10:05 Fri
33,12,"10/5/2023",06:30 Thu,"34518929-506","CDS LOGISTICS","4555 EAGLE FALLS PL","TAMPA","USAFL","33619","27246350",27.901811,-82.389257,"",0:15,"10/5/2023",12:28 Thu,20366,"Sanford","W033","10/5/2023",12:48 Thu,"","LSW033100423","TAMPA",1,0,"7:00",5,0,"Sanford, FL Domicile","10/6/2023",8344,12,499970,7,10:05 Fri
