Source.Name,Route No.,Call No.,Route Start Date,Shift Start,Customer ID,Customer Name,Full Address for Address Matching,Customer Address,Country Code,Postcode,Order Details 1,Latitude,Longitude,EQ Code,Fixed Time at Call,Delivery Date,Arrival Time,Contact Number (Daily UID),Depot Address,Route Reference,Stop Departure Date,Depart Time,Driver ID,Route Reference_1,Next Customer Address,Monday,Depot,Open,Trip Drop No.,Is Crossdock,Depot Name,Route Completion Date,Cube,Units,$,Travel Distance from Prev. Drop,End Depot Arrival Time
200LS Export_1004.csv,25,20,10/5/2023,07:25 Thu,34516980-00,6980 Home Depot,140 MAXWELL LN,DAHLONEGA,USAGA,30533-7139,27255106,34.471918,-83.965769,,12:15:00 AM,10/6/2023,07:33 Fri,20366,Lithia Springs,W025,10/6/2023,07:33 Fri,,LSW025100423,DAWSONVILLE,0,0,7:00:00 AM,9,0,Lithia Springs,10/6/2023,392,1,18009,56,09:15 Fri
200LS Export_1004.csv,25,21,10/5/2023,07:25 Thu,34510174-00,0174 Home Depot,801 HIGHWAY 400 S,DAWSONVILLE,USAGA,30534-6805,27258685,34.36528,-84.03428,,12:15:00 AM,10/6/2023,07:43 Fri,20366,Lithia Springs,W025,10/6/2023,07:58 Fri,,LSW025100423,DAWSONVILLE,0,0,7:00:00 AM,10,0,Lithia Springs,10/6/2023,471,1,27442,8,09:15 Fri
200LS Export_1004.csv,25,22,10/5/2023,07:25 Thu,34510174-00,0174 Home Depot,801 HIGHWAY 400 S,DAWSONVILLE,USAGA,30534-6805,27255812,34.36528,-84.03428,,12:15:00 AM,10/6/2023,07:58 Fri,20366,Lithia Springs,W025,10/6/2023,08:02 Fri,,LSW025100423,Lithia Springs,0,0,7:00:00 AM,10,0,Lithia Springs,10/6/2023,2682,9,131666,8,09:15 Fri
200LS Export_1004.csv,27,1,10/5/2023,03:29 Thu,34510268-00,0268 Home Depot,3031 NE PINE ISLAND RD,CAPE CORAL,USAFL,33909-6515,27259498,26.682347,-81.907687,,12:15:00 AM,10/5/2023,07:00 Thu,20366,Sanford,W027,10/5/2023,07:22 Thu,,LSW027100423,FORT MYERS,1,0,7:00:00 AM,1,0,"Sanford, FL Domicile",10/6/2023,4310,11,218282,185,05:54 Fri
200LS Export_1004.csv,27,2,10/5/2023,03:29 Thu,19543-00,FL BLDR RES-CLEAR CHOICE,11350 METRO PKWY STE 108,FORT MYERS,USAFL,33966-1212,27250138,26.640846,-81.867935,,12:15:00 AM,10/5/2023,07:31 Thu,20366,Sanford,W027,10/5/2023,07:47 Thu,,LSW027100423,FORT MYERS,1,0,7:00:00 AM,2,0,"Sanford, FL Domicile",10/6/2023,737,1,56956,5,05:54 Fri
200LS Export_1004.csv,27,3,10/5/2023,03:29 Thu,19543-00,FL BLDR RES-CLEAR CHOICE,11350 METRO PKWY STE 108,FORT MYERS,USAFL,33966-1212,27253554,26.640846,-81.867935,,12:15:00 AM,10/5/2023,07:47 Thu,20366,Sanford,W027,10/5/2023,07:47 Thu,,LSW027100423,FORT MYERS,1,0,7:00:00 AM,2,0,"Sanford, FL Domicile",10/6/2023,505,1,0,5,05:54 Fri
200LS Export_1004.csv,27,4,10/5/2023,03:29 Thu,19543-00,FL BLDR RES-CLEAR CHOICE,11350 METRO PKWY STE 108,FORT MYERS,USAFL,33966-1212,27250033,26.640846,-81.867935,,12:15:00 AM,10/5/2023,07:47 Thu,20366,Sanford,W027,10/5/2023,07:49 Thu,,LSW027100423,FORT MYERS,1,0,7:00:00 AM,2,0,"Sanford, FL Domicile",10/6/2023,1684,3,154904,5,05:54 Fri
200LS Export_1004.csv,27,5,10/5/2023,03:29 Thu,19543-00,FL BLDR RES-CLEAR CHOICE,11350 METRO PKWY STE 108,FORT MYERS,USAFL,33966-1212,27253695,26.640846,-81.867935,,12:15:00 AM,10/5/2023,07:49 Thu,20366,Sanford,W027,10/5/2023,07:49 Thu,,LSW027100423,FORT MYERS,1,0,7:00:00 AM,2,0,"Sanford, FL Domicile",10/6/2023,103,2,0,5,05:54 Fri
200LS Export_1004.csv,27,6,10/5/2023,03:29 Thu,21399-01,84 Lmbr 1321/NV Ryan Homes,3530 OLD METRO PKWY,FORT MYERS,USAFL,33916-7523,27231862,26.614914,-81.851845,,12:15:00 AM,10/5/2023,07:59 Thu,20366,Sanford,W027,10/5/2023,08:31 Thu,,LSW027100423,FORT MYERS,1,0,7:00:00 AM,3,0,"Sanford, FL Domicile",10/6/2023,8797,21,212334,2,05:54 Fri
200LS Export_1004.csv,27,7,10/5/2023,03:29 Thu,21399-01,84 Lmbr 1321/NV Ryan Homes,3530 OLD METRO PKWY,FORT MYERS,USAFL,33916-7523,27258705,26.614914,-81.851845,,12:15:00 AM,10/5/2023,08:31 Thu,20366,Sanford,W027,10/5/2023,08:31 Thu,,LSW027100423,FORT MYERS,1,0,7:00:00 AM,3,0,"Sanford, FL Domicile",10/6/2023,164,1,0,2,05:54 Fri
200LS Export_1004.csv,27,8,10/5/2023,03:29 Thu,21399-01,84 Lmbr 1321/NV Ryan Homes,3530 OLD METRO PKWY,FORT MYERS,USAFL,33916-7523,27255610,26.614914,-81.851845,,12:15:00 AM,10/5/2023,08:31 Thu,20366,Sanford,W027,10/5/2023,08:31 Thu,,LSW027100423,FORT MYERS,1,0,7:00:00 AM,3,0,"Sanford, FL Domicile",10/6/2023,182,1,0,2,05:54 Fri
200LS Export_1004.csv,27,9,10/5/2023,03:29 Thu,21399-01,84 Lmbr 1321/NV Ryan Homes,3530 OLD METRO PKWY,FORT MYERS,USAFL,33916-7523,27240928,26.614914,-81.851845,,12:15:00 AM,10/5/2023,08:31 Thu,20366,Sanford,W027,10/5/2023,08:31 Thu,,LSW027100423,FORT MYERS,1,0,7:00:00 AM,3,0,"Sanford, FL Domicile",10/6/2023,197,1,4626,2,05:54 Fri
200LS Export_1004.csv,27,10,10/5/2023,03:29 Thu,21399-01,84 Lmbr 1321/NV Ryan Homes,3530 OLD METRO PKWY,FORT MYERS,USAFL,33916-7523,27238041,26.614914,-81.851845,,12:15:00 AM,10/5/2023,08:31 Thu,20366,Sanford,W027,10/5/2023,08:48 Thu,,LSW027100423,FORT MYERS,1,0,7:00:00 AM,3,0,"Sanford, FL Domicile",10/6/2023,8514,22,208366,2,05:54 Fri
200LS Export_1004.csv,27,11,10/5/2023,03:29 Thu,21399-01,84 Lmbr 1321/NV Ryan Homes,3530 OLD METRO PKWY,FORT MYERS,USAFL,33916-7523,27179276,26.614914,-81.851845,,12:15:00 AM,10/5/2023,08:48 Thu,20366,Sanford,W027,10/5/2023,08:51 Thu,,LSW027100423,CAPE CORAL,1,0,7:00:00 AM,3,0,"Sanford, FL Domicile",10/6/2023,1593,2,39325,2,05:54 Fri
200LS Export_1004.csv,27,12,10/5/2023,03:29 Thu,34516975-00,6975 Home Depot,2626 SKYLINE BLVD,CAPE CORAL,USAFL,33914-4648,27259661,26.60123,-81.99095,,12:15:00 AM,10/5/2023,09:10 Thu,20366,Sanford,W027,10/5/2023,09:51 Thu,,LSW027100423,FORT MYERS,1,0,7:00:00 AM,4,0,"Sanford, FL Domicile",10/6/2023,15232,43,1105229,10,05:54 Fri
200LS Export_1004.csv,27,13,10/5/2023,03:29 Thu,34510276-00,0276 Home Depot,14655 S TAMIAMI TRL,FORT MYERS,USAFL,33912-1949,27259602,26.531163,-81.87079,,12:15:00 AM,10/5/2023,10:12 Thu,20366,Sanford,W027,10/5/2023,10:32 Thu,,LSW027100423,FORT MYERS,0,0,7:00:00 AM,5,0,"Sanford, FL Domicile",10/6/2023,3315,9,220435,12,05:54 Fri
200LS Export_1004.csv,27,14,10/5/2023,03:29 Thu,34510276-00,0276 Home Depot,14655 S TAMIAMI TRL,FORT MYERS,USAFL,33912-1949,27239887,26.531163,-81.87079,,12:15:00 AM,10/5/2023,10:32 Thu,20366,Sanford,W027,10/5/2023,10:39 Thu,,LSW027100423,NAPLES,0,0,7:00:00 AM,5,0,"Sanford, FL Domicile",10/6/2023,4185,3,260685,12,05:54 Fri
200LS Export_1004.csv,27,15,10/5/2023,03:29 Thu,34510280-00,0280 Home Depot,2251 PINE RIDGE RD,NAPLES,USAFL,34109-2032,27261300,26.211688,-81.773276,,12:15:00 AM,10/5/2023,11:18 Thu,20366,Sanford,W027,10/5/2023,11:38 Thu,,LSW027100423,NAPLES,1,0,7:00:00 AM,6,0,"Sanford, FL Domicile",10/6/2023,3247,9,235076,28,05:54 Fri
200LS Export_1004.csv,27,16,10/5/2023,03:29 Thu,34510280-00,0280 Home Depot,2251 PINE RIDGE RD,NAPLES,USAFL,34109-2032,27255975,26.211688,-81.773276,,12:15:00 AM,10/5/2023,11:38 Thu,20366,Sanford,W027,10/5/2023,11:38 Thu,,LSW027100423,NAPLES,1,0,7:00:00 AM,6,0,"Sanford, FL Domicile",10/6/2023,33,1,1382,28,05:54 Fri
200LS Export_1004.csv,27,17,10/5/2023,03:29 Thu,34510280-00,0280 Home Depot,2251 PINE RIDGE RD,NAPLES,USAFL,34109-2032,27250421,26.211688,-81.773276,,12:15:00 AM,10/5/2023,11:38 Thu,20366,Sanford,W027,10/5/2023,11:38 Thu,,LSW027100423,NAPLES,1,0,7:00:00 AM,6,0,"Sanford, FL Domicile",10/6/2023,186,1,0,28,05:54 Fri
200LS Export_1004.csv,27,18,10/5/2023,03:29 Thu,34516348-00,6348 Home Depot,1651 AIRPORT RD S,NAPLES,USAFL,34112-3814,27261155,26.13641,-81.76661,,12:15:00 AM,10/5/2023,11:58 Thu,20366,Sanford,W027,10/5/2023,12:15 Thu,,LSW027100423,NAPLES,1,0,7:00:00 AM,7,0,"Sanford, FL Domicile",10/6/2023,1543,5,134528,5,05:54 Fri
200LS Export_1004.csv,27,19,10/5/2023,03:29 Thu,34516348-00,6348 Home Depot,1651 AIRPORT RD S,NAPLES,USAFL,34112-3814,27253846,26.13641,-81.76661,,12:15:00 AM,10/5/2023,12:15 Thu,20366,Sanford,W027,10/5/2023,12:18 Thu,,LSW027100423,BONITA SPRINGS,1,0,7:00:00 AM,7,0,"Sanford, FL Domicile",10/6/2023,2240,4,220796,5,05:54 Fri
200LS Export_1004.csv,27,20,10/5/2023,03:29 Thu,34516373-00,6373 Home Depot,11941 BONITA BEACH RD SE,BONITA SPRINGS,USAFL,34135,27259580,26.331216,-81.755124,,12:15:00 AM,10/5/2023,12:43 Thu,20366,Sanford,W027,10/5/2023,12:58 Thu,,LSW027100423,Fort Myers,0,0,7:00:00 AM,8,0,"Sanford, FL Domicile",10/6/2023,334,1,17820,21,05:54 Fri
200LS Export_1004.csv,27,21,10/5/2023,03:29 Thu,534510080-801,Ft Myers Branch-X Dock,16260 Airport Park Drive,Fort Myers,USAFL,33913,27243814,26.50288,-81.75923,,12:15:00 AM,10/5/2023,13:20 Thu,20366,Sanford,W027,10/5/2023,13:35 Thu,,LSW027100423,Fort Myers,1,0,7:00:00 AM,9,0,"Sanford, FL Domicile",10/6/2023,373,1,51302,15,05:54 Fri
200LS Export_1004.csv,27,22,10/5/2023,03:29 Thu,534510080-801,Ft Myers Branch-X Dock,16260 Airport Park Drive,Fort Myers,USAFL,33913,27230889,26.50288,-81.75923,,12:15:00 AM,10/5/2023,13:35 Thu,20366,Sanford,W027,10/5/2023,13:35 Thu,,LSW027100423,FT. MEYERS,1,0,7:00:00 AM,9,0,"Sanford, FL Domicile",10/6/2023,150,1,30611,15,05:54 Fri
200LS Export_1004.csv,27,23,10/5/2023,03:29 Thu,34510276-508,CDS-G & G DELIVERY,10411 Meridian Center Pkwy,FT. MEYERS,USAFL,33913,27250575,26.502609,-81.782236,,12:15:00 AM,10/5/2023,13:45 Thu,20366,Sanford,W027,10/5/2023,14:07 Thu,,LSW027100423,FT. MEYERS,1,0,7:00:00 AM,10,0,"Sanford, FL Domicile",10/6/2023,3088,2,100908,3,05:54 Fri
200LS Export_1004.csv,27,24,10/5/2023,03:29 Thu,34510276-508,CDS-G & G DELIVERY,10411 Meridian Center Pkwy,FT. MEYERS,USAFL,33913,27233912,26.502609,-81.782236,,12:15:00 AM,10/5/2023,14:07 Thu,20366,Sanford,W027,10/5/2023,14:12 Thu,,LSW027100423,FORT MYERS,1,0,7:00:00 AM,10,0,"Sanford, FL Domicile",10/6/2023,2285,2,124173,3,05:54 Fri
200LS Export_1004.csv,27,25,10/5/2023,03:29 Thu,34513119-00,THE HOME DEPOT 3119,16972 Three Oaks Marketplace Drive,FORT MYERS,USAFL,33912,27253150,26.49531,-81.80339,,12:15:00 AM,10/5/2023,14:19 Thu,20366,Sanford,W027,10/5/2023,14:40 Thu,,LSW027100423,FORT MYERS,0,0,7:00:00 AM,11,0,"Sanford, FL Domicile",10/6/2023,3936,13,476364,2,05:54 Fri
200LS Export_1004.csv,27,26,10/5/2023,03:29 Thu,34513119-00,THE HOME DEPOT 3119,16972 Three Oaks Marketplace Drive,FORT MYERS,USAFL,33912,27250367,26.49531,-81.80339,,12:15:00 AM,10/5/2023,14:40 Thu,20366,Sanford,W027,10/5/2023,14:41 Thu,,LSW027100423,FORT MYERS,0,0,7:00:00 AM,11,0,"Sanford, FL Domicile",10/6/2023,903,2,123990,2,05:54 Fri
200LS Export_1004.csv,27,27,10/5/2023,03:29 Thu,34518444-00,8444 Home Depot,3402 FORUM BLVD,FORT MYERS,USAFL,33905-5483,27259491,26.613094,-81.79641,,12:15:00 AM,10/5/2023,14:58 Thu,20366,Sanford,W027,10/5/2023,16:18 Thu,,LSW027100423,Sanford,0,0,7:00:00 AM,12,0,"Sanford, FL Domicile",10/6/2023,38347,65,2264530,10,05:54 Fri
200LS Export_1004.csv,29,1,10/5/2023,04:06 Thu,34510204-00,0204 Home Depot,9820 GLADES RD,BOCA RATON,USAFL,33434-3917,27262851,26.367824,-80.200361,,12:15:00 AM,10/5/2023,07:23 Thu,20366,Sanford,W029,10/5/2023,07:55 Thu,,LSW029100423,CORAL SPRINGS,0,0,7:00:00 AM,1,0,"Sanford, FL Domicile",10/6/2023,10098,11,506489,211,10:58 Fri
200LS Export_1004.csv,29,2,10/5/2023,04:06 Thu,34516356-00,6356 Home Depot,4450 N STATE ROAD 7,CORAL SPRINGS,USAFL,33073-3354,27262962,26.28214,-80.20198,,12:15:00 AM,10/5/2023,08:08 Thu,20366,Sanford,W029,10/5/2023,08:33 Thu,,LSW029100423,CORAL SPRINGS,0,0,7:00:00 AM,2,0,"Sanford, FL Domicile",10/6/2023,6124,13,314505,6,10:58 Fri
200LS Export_1004.csv,29,3,10/5/2023,04:06 Thu,34510284-00,0284 Home Depot,750 N UNIVERSITY DR,CORAL SPRINGS,USAFL,33071-7023,27261060,26.24124,-80.25425,,12:15:00 AM,10/5/2023,08:44 Thu,20366,Sanford,W029,10/5/2023,09:18 Thu,,LSW029100423,NORTH LAUDERDALE,1,0,7:00:00 AM,3,0,"Sanford, FL Domicile",10/6/2023,11603,18,675800,5,10:58 Fri
200LS Export_1004.csv,29,4,10/5/2023,04:06 Thu,34516312-00,6312 Home Depot,1195 S STATE ROAD 7,NORTH LAUDERDALE,USAFL,33068-4019,27261166,26.214414,-80.204268,,12:15:00 AM,10/5/2023,09:27 Thu,20366,Sanford,W029,10/5/2023,10:23 Thu,,LSW029100423,SUNRISE,1,0,7:00:00 AM,4,0,"Sanford, FL Domicile",10/6/2023,24010,34,1065466,4,10:58 Fri
200LS Export_1004.csv,29,5,10/5/2023,04:06 Thu,34510258-00,0258 Home Depot,2901 N UNIVERSITY DR,SUNRISE,USAFL,33322-1644,27261085,26.16021,-80.257414,,12:15:00 AM,10/5/2023,10:37 Thu,20366,Sanford,W029,10/5/2023,11:10 Thu,,LSW029100423,DAVIE,1,0,7:00:00 AM,5,0,"Sanford, FL Domicile",10/6/2023,10592,24,799014,7,10:58 Fri
200LS Export_1004.csv,29,6,10/5/2023,04:06 Thu,34510222-00,0222 Home Depot,2300 S UNIVERSITY DR,DAVIE,USAFL,33324-5816,27261110,26.0918,-80.25114,,12:15:00 AM,10/5/2023,11:21 Thu,20366,Sanford,W029,10/5/2023,11:46 Thu,,LSW029100423,DAVIE,1,0,7:00:00 AM,6,0,"Sanford, FL Domicile",10/6/2023,6288,7,370630,4,10:58 Fri
200LS Export_1004.csv,29,7,10/5/2023,04:06 Thu,34516341-00,6341 Home Depot,5801 S UNIVERSITY DR,DAVIE,USAFL,33328-6108,27261121,26.04903,-80.25187,,12:15:00 AM,10/5/2023,11:51 Thu,20366,Sanford,W029,10/5/2023,12:11 Thu,,LSW029100423,PEMBROKE PINES,1,0,7:00:00 AM,7,0,"Sanford, FL Domicile",10/6/2023,2983,8,255057,3,10:58 Fri
200LS Export_1004.csv,29,8,10/5/2023,04:06 Thu,34516852-00,6852 Home Depot,11001 PINES BLVD,PEMBROKE PINES,USAFL,33026-5217,27261101,26.00788,-80.29469,,12:15:00 AM,10/5/2023,12:23 Thu,20366,Sanford,W029,10/5/2023,12:39 Thu,,LSW029100423,HIALEAH,1,0,7:00:00 AM,8,0,"Sanford, FL Domicile",10/6/2023,810,3,52127,5,10:58 Fri
200LS Export_1004.csv,29,9,10/5/2023,04:06 Thu,34515841-02DFC,The Home Depot 5841/DFC,4210 W 108th Street,HIALEAH,USAFL,33018,27262825,25.920481,-80.364407,,12:15:00 AM,10/5/2023,13:02 Thu,20366,Sanford,W029,10/5/2023,15:40 Thu,,LSW029100423,MIRAMAR,1,0,7:00:00 AM,9,0,"Sanford, FL Domicile",10/6/2023,59630,36,2901211,13,10:58 Fri
200LS Export_1004.csv,29,10,10/5/2023,04:06 Thu,34516353-00,6353 Home Depot,3183 SW 160TH AVE,MIRAMAR,USAFL,33027-4214,27263878,25.98139,-80.359709,,12:15:00 AM,10/5/2023,16:00 Thu,20366,Sanford,W029,10/5/2023,16:15 Thu,,LSW029100423,MIRAMAR,0,0,7:00:00 AM,10,0,"Sanford, FL Domicile",10/6/2023,1,1,2295,7,10:58 Fri
200LS Export_1004.csv,29,11,10/5/2023,04:06 Thu,34516353-00,6353 Home Depot,3183 SW 160TH AVE,MIRAMAR,USAFL,33027-4214,27262984,25.98139,-80.359709,,12:15:00 AM,10/5/2023,16:15 Thu,20366,Sanford,W029,10/5/2023,16:24 Thu,,LSW029100423,DAVIE,0,0,7:00:00 AM,10,0,"Sanford, FL Domicile",10/6/2023,5463,15,269117,7,10:58 Fri
200LS Export_1004.csv,29,12,10/5/2023,04:06 Thu,34516326-00,6326 Home Depot,15885 RICK CASE HONDA WAY,DAVIE,USAFL,33331-3101,27262943,26.06616,-80.36081,,12:15:00 AM,10/6/2023,07:00 Fri,20366,Sanford,W029,10/6/2023,07:16 Fri,,LSW029100423,Sanford,0,0,7:00:00 AM,11,0,"Sanford, FL Domicile",10/6/2023,938,3,72116,8,10:58 Fri
200LS Export_1004.csv,31,1,10/5/2023,07:24 Thu,34516871-00,6871 Home Depot,3373 RONALD MCNAIR WAY,TITUSVILLE,USAFL,32780-2590,27261737,28.553452,-80.846657,,12:15:00 AM,10/5/2023,08:10 Thu,20366,Sanford,W031,10/5/2023,08:25 Thu,,LSW031100423,TITUSVILLE,1,0,7:00:00 AM,1,0,"Sanford, FL Domicile",10/6/2023,233,1,23076,37,08:38 Fri
200LS Export_1004.csv,31,2,10/5/2023,07:24 Thu,34516871-00,6871 Home Depot,3373 RONALD MCNAIR WAY,TITUSVILLE,USAFL,32780-2590,27261007,28.553452,-80.846657,,12:15:00 AM,10/5/2023,08:25 Thu,20366,Sanford,W031,10/5/2023,09:09 Thu,,LSW031100423,MERRITT ISLAND,1,0,7:00:00 AM,1,0,"Sanford, FL Domicile",10/6/2023,25742,41,1303480,37,08:38 Fri
200LS Export_1004.csv,31,3,10/5/2023,07:24 Thu,34510234-00,0234 Home Depot,200 N COURTENAY PKWY,MERRITT ISLAND,USAFL,32953-3403,27261303,28.480341,-80.684747,,12:15:00 AM,10/5/2023,09:40 Thu,20366,Sanford,W031,10/5/2023,10:06 Thu,,LSW031100423,MERRITT ISLAND,1,0,7:00:00 AM,2,0,"Sanford, FL Domicile",10/6/2023,6784,10,312410,14,08:38 Fri
200LS Export_1004.csv,31,4,10/5/2023,07:24 Thu,34510234-00,0234 Home Depot,200 N COURTENAY PKWY,MERRITT ISLAND,USAFL,32953-3403,27246920,28.480341,-80.684747,,12:15:00 AM,10/5/2023,10:06 Thu,20366,Sanford,W031,10/5/2023,10:06 Thu,,LSW031100423,MERRITT ISLAND,1,0,7:00:00 AM,2,0,"Sanford, FL Domicile",10/6/2023,121,1,23859,14,08:38 Fri
200LS Export_1004.csv,31,5,10/5/2023,07:24 Thu,34510234-00,0234 Home Depot,200 N COURTENAY PKWY,MERRITT ISLAND,USAFL,32953-3403,27242019,28.480341,-80.684747,,12:15:00 AM,10/5/2023,10:06 Thu,20366,Sanford,W031,10/5/2023,10:13 Thu,,LSW031100423,MELBOURNE,1,0,7:00:00 AM,2,0,"Sanford, FL Domicile",10/6/2023,4185,3,260685,14,08:38 Fri
200LS Export_1004.csv,31,6,10/5/2023,07:24 Thu,34516381-00,6381 Home Depot,5100 N WICKHAM RD,MELBOURNE,USAFL,32940-7124,27261154,28.19244,-80.67209,,12:15:00 AM,10/5/2023,11:00 Thu,20366,Sanford,W031,10/5/2023,11:49 Thu,,LSW031100423,MELBOURNE,1,0,7:00:00 AM,3,0,"Sanford, FL Domicile",10/6/2023,20206,26,1041925,25,08:38 Fri
200LS Export_1004.csv,31,7,10/5/2023,07:24 Thu,34516381-00,6381 Home Depot,5100 N WICKHAM RD,MELBOURNE,USAFL,32940-7124,27258453,28.19244,-80.67209,,12:15:00 AM,10/5/2023,11:49 Thu,20366,Sanford,W031,10/5/2023,11:50 Thu,,LSW031100423,MELBOURNE,1,0,7:00:00 AM,3,0,"Sanford, FL Domicile",10/6/2023,938,2,52640,25,08:38 Fri
200LS Export_1004.csv,31,8,10/5/2023,07:24 Thu,34516381-00,6381 Home Depot,5100 N WICKHAM RD,MELBOURNE,USAFL,32940-7124,27250577,28.19244,-80.67209,,12:15:00 AM,10/5/2023,11:50 Thu,20366,Sanford,W031,10/5/2023,11:51 Thu,,LSW031100423,MELBOURNE,1,0,7:00:00 AM,3,0,"Sanford, FL Domicile",10/6/2023,693,1,70289,25,08:38 Fri
200LS Export_1004.csv,31,9,10/5/2023,07:24 Thu,34516381-301,6381 Home Depot,5100 N WICKHAM RD,MELBOURNE,USAFL,32940-7124,27249185,28.19244,-80.67209,,12:15:00 AM,10/5/2023,11:51 Thu,20366,Sanford,W031,10/5/2023,11:51 Thu,,LSW031100423,MELBOURNE,1,0,7:00:00 AM,3,0,"Sanford, FL Domicile",10/6/2023,518,1,0,25,08:38 Fri
200LS Export_1004.csv,31,10,10/5/2023,07:24 Thu,34510260-00,0260 Home Depot,2829 W NEW HAVEN AVE,MELBOURNE,USAFL,32904-3661,27261271,28.07877,-80.667762,,12:15:00 AM,10/5/2023,12:10 Thu,20366,Sanford,W031,10/5/2023,12:36 Thu,,LSW031100423,MELBOURNE,1,0,7:00:00 AM,4,0,"Sanford, FL Domicile",10/6/2023,6631,19,383268,13,08:38 Fri
200LS Export_1004.csv,31,11,10/5/2023,07:24 Thu,34510260-00,0260 Home Depot,2829 W NEW HAVEN AVE,MELBOURNE,USAFL,32904-3661,27255603,28.07877,-80.667762,,12:15:00 AM,10/5/2023,12:36 Thu,20366,Sanford,W031,10/5/2023,12:36 Thu,,LSW031100423,MELBOURNE,1,0,7:00:00 AM,4,0,"Sanford, FL Domicile",10/6/2023,125,1,25569,13,08:38 Fri
200LS Export_1004.csv,31,12,10/5/2023,07:24 Thu,34510260-00,0260 Home Depot,2829 W NEW HAVEN AVE,MELBOURNE,USAFL,32904-3661,27253425,28.07877,-80.667762,,12:15:00 AM,10/5/2023,12:36 Thu,20366,Sanford,W031,10/5/2023,12:36 Thu,,LSW031100423,PALM BAY,1,0,7:00:00 AM,4,0,"Sanford, FL Domicile",10/6/2023,80,1,0,13,08:38 Fri
200LS Export_1004.csv,31,13,10/5/2023,07:24 Thu,34516336-00,6336 Home Depot,1140 MALABAR RD SE,PALM BAY,USAFL,32907-3253,27261264,27.99865,-80.637475,,12:15:00 AM,10/5/2023,12:50 Thu,20366,Sanford,W031,10/5/2023,13:30 Thu,,LSW031100423,SEBASTIAN,1,0,7:00:00 AM,5,0,"Sanford, FL Domicile",10/6/2023,14624,21,758650,10,08:38 Fri
200LS Export_1004.csv,31,14,10/5/2023,07:24 Thu,34518545-00,8545 Home Depot,13361 US HIGHWAY 1,SEBASTIAN,USAFL,32958-3753,27261058,27.838207,-80.485603,,12:15:00 AM,10/5/2023,13:53 Thu,20366,Sanford,W031,10/5/2023,14:32 Thu,,LSW031100423,SEBASTIAN,1,0,7:00:00 AM,6,0,"Sanford, FL Domicile",10/6/2023,14041,14,782422,17,08:38 Fri
200LS Export_1004.csv,31,15,10/5/2023,07:24 Thu,34518545-00,8545 Home Depot,13361 US HIGHWAY 1,SEBASTIAN,USAFL,32958-3753,27249233,27.838207,-80.485603,,12:15:00 AM,10/5/2023,14:32 Thu,20366,Sanford,W031,10/5/2023,14:32 Thu,,LSW031100423,SEBASTIAN,1,0,7:00:00 AM,6,0,"Sanford, FL Domicile",10/6/2023,518,2,0,17,08:38 Fri
200LS Export_1004.csv,31,16,10/5/2023,07:24 Thu,34518545-00,8545 Home Depot,13361 US HIGHWAY 1,SEBASTIAN,USAFL,32958-3753,27221862,27.838207,-80.485603,,12:15:00 AM,10/5/2023,14:32 Thu,20366,Sanford,W031,10/5/2023,14:32 Thu,,LSW031100423,SEBASTIAN,1,0,7:00:00 AM,6,0,"Sanford, FL Domicile",10/6/2023,340,1,42425,17,08:38 Fri
200LS Export_1004.csv,31,17,10/5/2023,07:24 Thu,34518545-00,8545 Home Depot,13361 US HIGHWAY 1,SEBASTIAN,USAFL,32958-3753,27217753,27.838207,-80.485603,,12:15:00 AM,10/5/2023,14:32 Thu,20366,Sanford,W031,10/5/2023,14:32 Thu,,LSW031100423,ORLANDO,1,0,7:00:00 AM,6,0,"Sanford, FL Domicile",10/6/2023,1,1,0,17,08:38 Fri
200LS Export_1004.csv,31,18,10/5/2023,07:24 Thu,34516328-00,6328 Home Depot,13121 S ORANGE BLOSSOM TRL,ORLANDO,USAFL,32837-6599,27261133,28.37042,-81.40457,,12:15:00 AM,10/5/2023,16:00 Thu,20366,Sanford,W031,10/5/2023,17:13 Thu,,LSW031100423,ORLANDO,1,0,7:00:00 AM,7,0,"Sanford, FL Domicile",10/6/2023,33939,68,1370398,90,08:38 Fri
200LS Export_1004.csv,31,19,10/5/2023,07:24 Thu,34516328-00,6328 Home Depot,13121 S ORANGE BLOSSOM TRL,ORLANDO,USAFL,32837-6599,27253595,28.37042,-81.40457,,12:15:00 AM,10/5/2023,17:13 Thu,20366,Sanford,W031,10/5/2023,17:13 Thu,,LSW031100423,ORLANDO,1,0,7:00:00 AM,7,0,"Sanford, FL Domicile",10/6/2023,1,1,0,90,08:38 Fri
200LS Export_1004.csv,31,20,10/5/2023,07:24 Thu,34516367-00,6367 Home Depot,4403 MILLENIA PLAZA WAY,ORLANDO,USAFL,32839-2433,27261076,28.499186,-81.42751,,12:15:00 AM,10/6/2023,07:00 Fri,20366,Sanford,W031,10/6/2023,07:28 Fri,,LSW031100423,ORLANDO,1,0,7:00:00 AM,8,0,"Sanford, FL Domicile",10/6/2023,7584,14,275504,13,08:38 Fri
200LS Export_1004.csv,31,21,10/5/2023,07:24 Thu,34516367-00,6367 Home Depot,4403 MILLENIA PLAZA WAY,ORLANDO,USAFL,32839-2433,27253183,28.499186,-81.42751,,12:15:00 AM,10/6/2023,07:28 Fri,20366,Sanford,W031,10/6/2023,07:28 Fri,,LSW031100423,SANFORD,1,0,7:00:00 AM,8,0,"Sanford, FL Domicile",10/6/2023,387,8,0,13,08:38 Fri
